Geo,SUMLEV,RENTA_V12
34100303023,SL050,31.8
34104646053,SL050,28.5
34100303024,SL050,32.2
34104646054,SL050,30.9
34100303025,SL050,31.1
34100303026,SL050,35.1
34100303027,SL050,32.8
34104646055,SL050,31.9
34100303028,SL050,30.5
34104646056,SL050,30.6
34101212027,SL050,34.1
34101212028,SL050,37.5
34104646057,SL050,30.5
34104646904,SL050,30.4
34100303030,SL050,35
34100303031,SL050,37.2
34143030010,SL050,29.4
34104646060,SL050,31.7
34104646059,SL050,27.5
34104646058,SL050,26
34094343025,SL050,29.1
34100303032,SL050,31.9
34100303033,SL050,31.7
34104646061,SL050,27.7
34104646062,SL050,29.3
34100303029,SL050,42.4
34100303034,SL050,38.2
34100303035,SL050,32.4
34100303036,SL050,26.8
34100303037,SL050,30.6
34100303038,SL050,31.6
34100303039,SL050,
34100303040,SL050,32.6
34104646063,SL050,29.6
34104646064,SL050,31.5
34104646065,SL050,29.2
34104646066,SL050,30.5
34100303041,SL050,36.4
34094343026,SL050,32.8
34104646067,SL050,30.5
34104646068,SL050,26.8
34104646069,SL050,32.9
34100303042,SL050,40.6
34010404026,SL050,
34010404027,SL050,36.1
34101212029,SL050,31.7
34111010027,SL050,
34110606018,SL050,30.8
34010404028,SL050,33.8
34072424016,SL050,26.1
34153131250,SL050, 
34164848016,SL050,34.5
34160101014,SL050, 
34022222246,SL050,
34162020022,SL050,27.1
34074242034,SL050,
34022222055,SL050,31.1
34070909050,SL050,
34153131053,SL050, 
34172626027,SL050,26.9
34074747017,SL050,26.3
34074747018,SL050,
34011818030,SL050,32.1
34074040028,SL050,33.9
34070505026,SL050,27
34072424017,SL050,28
34072424018,SL050,26.1
34074040029,SL050,
34025050047,SL050,
34090808022,SL050,31.7
34162020074,SL050,33.1
34172626028,SL050,34.3
34172626029,SL050,
34024444040,SL050,32.8
34121515008,SL050,32.4
34153131905,SL050, 
34010404029,SL050,33.1
34070505027,SL050,29.9
34110606019,SL050,30
34074242035,SL050,32.5
34072424019,SL050,25.9
34070909051,SL050,29.8
34073737049,SL050,34.5
34164848017,SL050,31.6
34074949023,SL050,32.8
34074040030,SL050,26.7
34160101016,SL050, 
34081919051,SL050,
34074040031,SL050,28.2
34070505029,SL050,23.7
34164848018,SL050,27.9
34153131902,SL050, 
34153131903,SL050, 
34164848019,SL050,27.5
34162020023,SL050,31.8
34012121012,SL050,28.4
34073737050,SL050,
34073737051,SL050,
34111010028,SL050,32.6
34070505030,SL050,
34074747019,SL050,
34025050048,SL050,
34132828021,SL050,39.2
34153131054,SL050, 
34111010029,SL050,30.3
34070909052,SL050,
34132828020,SL050,35.7
34073434032,SL050,
34091717019,SL050,27.6
34091717020,SL050,24.5
34053535007,SL050,32.5
34121515009,SL050,30.8
34153131055,SL050, 
34104646070,SL050,36.8
34081616035,SL050,26.6
34101212021,SL050,26.6
34091717021,SL050,34.2
34172626030,SL050,
34024444041,SL050,
34100303043,SL050,29.1
34104646071,SL050,29
34162020024,SL050,27.6
34153131253,SL050, 
34025050901,SL050,31
34022222057,SL050,33.1
34080202016,SL050,32.2
34110606020,SL050,28.7
34022222058,SL050,34.7
34022222059,SL050,31
34100303044,SL050,31.3
34090808023,SL050,30.8
34025050050,SL050,31.7
34164848020,SL050,35.1
34033333006,SL050,30.3
34022222060,SL050,27.6
34022222061,SL050,29.4
34040707008,SL050,30.5
34092525055,SL050,31.1
34025050051,SL050,29.4
34022222062,SL050,33.7
34094343027,SL050,26
34094343028,SL050,30.8
34091717022,SL050,32.7
34022222063,SL050,27.2
34025050052,SL050,
34091717234,SL050,28.1
34153131056,SL050, 
34074242036,SL050,
34143030011,SL050,28.9
34094343029,SL050,23.2
34024444042,SL050,31.1
34123232012,SL050,28.6
34091717023,SL050,32.7
34070505033,SL050,30.3
34070505034,SL050,
34070505035,SL050,31.7
34011414011,SL050,26
34022222064,SL050,27.7
34024444043,SL050,
34074242037,SL050,
34073737052,SL050,28.2
34073434033,SL050,
34091717029,SL050,30
34073434035,SL050,25.1
34073434034,SL050,25
34132828022,SL050,36
34033333007,SL050,30.3
34132828023,SL050,35.7
34172626031,SL050,23.4
34074747020,SL050,33.4
34123232013,SL050,32
34072424020,SL050,28.6
34104646072,SL050,28.1
34074040032,SL050,37.4
34074747021,SL050,
34074747022,SL050,
34081919052,SL050,
34073737054,SL050,30.7
34110606021,SL050,27.7
34074747023,SL050,30.7
34073737055,SL050,31.4
34080202017,SL050,28
34070505036,SL050,28.1
34111010030,SL050,28.8
34070505037,SL050,27.2
34121515010,SL050,25.4
34121515011,SL050,26
#N/A,SL050, 
34123232014,SL050,30.3
34081313023,SL050,30.2
34074747024,SL050,31.3
34104646073,SL050,31.4
34014141016,SL050,35
34012121013,SL050,30.8
34123232015,SL050,26.9
34022222066,SL050,36.5
34100303045,SL050,38.4
34091717024,SL050,39.9
34022222067,SL050,
34012121014,SL050,30.6
34094343030,SL050,34.7
34080202018,SL050,31.3
34081616036,SL050,24.8
34070505038,SL050,28.4
34080202019,SL050,25.7
34104646074,SL050,29.7
34072424021,SL050,29.1
34121515012,SL050,26.1
34025050053,SL050,28.4
34022222068,SL050,
34025050054,SL050,
34092525057,SL050,28.9
34091717025,SL050,29.5
34024444044,SL050,38.4
34012929030,SL050,27.7
34092525058,SL050,32.1
34094343031,SL050,31.6
34025050055,SL050,29.7
34074242038,SL050,
34014141017,SL050,34.5
34011111010,SL050,28.7
34074242039,SL050,27.5
34084545021,SL050,29.3
34091717026,SL050,31.1
34090808024,SL050,31
34072424022,SL050,28.2
34101212032,SL050,33.1
34101212031,SL050,33.7
34011111011,SL050,31.5
34092525059,SL050,30.3
34094343032,SL050,27.4
34094343033,SL050,30.9
34111010031,SL050,32.3
34025050056,SL050,28.1
34073737056,SL050,
34122727008,SL050,28.1
34074949024,SL050,27.3
34073737057,SL050,28.7
34092525056,SL050,27.9
34070909054,SL050,27.8
34070505039,SL050,
34094343034,SL050,32.5
34074747025,SL050,32.6
34073434036,SL050,40
34132828024,SL050,31.7
34070909055,SL050,
34081313024,SL050,31.2
34072424023,SL050,31.6
34025050057,SL050,24.4
34132828025,SL050,33.8
34091717027,SL050,28.5
34014141018,SL050,30.9
34053838008,SL050,34.1
34053838009,SL050,34.7
34074949025,SL050,27.1
34074949026,SL050,30.7
34074040033,SL050,
34172626032,SL050,
34081919053,SL050,31.6
34074949027,SL050,21.6
34074949028,SL050,29.8
34073737058,SL050,
34172626033,SL050,29.7
34121515013,SL050,32.4
34172626034,SL050,28.1
34070909056,SL050,31.6
34024444045,SL050,29.7
34022222069,SL050,30.8
34111010032,SL050,29.3
34090808025,SL050,30.1
34090808026,SL050,46.3
34132828026,SL050,36.5
34091717028,SL050,34.9
34074242041,SL050,
34025050058,SL050,
34011818032,SL050,36.1
34081616038,SL050,
34081919054,SL050,34.8
34081616039,SL050,28.7
34081616040,SL050,
34073737059,SL050,37.4
34084545022,SL050,30.2
34073737060,SL050,38
34073434037,SL050,32.3
34053838010,SL050,29.4
34081616041,SL050,27.1
34024444046,SL050,
34123636004,SL050,31.4
34104646075,SL050,22.5
34104646076,SL050,34.3
34070909057,SL050,32.3
34040707009,SL050,31.2
34074242042,SL050,
34132828027,SL050,34.6
34011414012,SL050,30.7
34081919055,SL050,
34025050059,SL050,29.1
34070505040,SL050,
34025050060,SL050,31.7
34143030012,SL050,27.7
34070909058,SL050,24.3
34040707010,SL050,32.5
34104646077,SL050,29.8
34153131057,SL050, 
34024444047,SL050,28.2
34122727902,SL050,30.8
34025050061,SL050,26.1
34074949029,SL050,26.3
34025050062,SL050,27.8
34074242043,SL050,29.1
34072424024,SL050,28.8
34012929031,SL050,28
34070505041,SL050,32.8
34070909059,SL050,30.4
34153131059,SL050, 
34014141019,SL050,34.4
34084545023,SL050,29.1
34110606022,SL050,31.6
34104646078,SL050,32.8
34153131060,SL050, 
34072424025,SL050,29.8
34084545024,SL050,27.2
34100303046,SL050,36.6
34011818033,SL050,38
34081919057,SL050,
34132828028,SL050,36.5
34025050063,SL050,
34074747026,SL050,
34073434038,SL050,30.8
34074949030,SL050,
34072424026,SL050,24.4
34073434039,SL050,
34070909060,SL050,26.6
34153131061,SL050, 
34164848021,SL050,29.1
34094343035,SL050,31.3
34073737061,SL050,29.6
34074040034,SL050,
34121515014,SL050,24.8
34092525060,SL050,
34121515015,SL050,29.2
34091717031,SL050,32.4
34101212033,SL050,31.4
34091717030,SL050,34.9
34153131062,SL050, 
34132828029,SL050,39.7
34081919058,SL050,30.8
34090808027,SL050,25.1
34025050064,SL050,24.6
34084545025,SL050,34.5
34074040035,SL050,35.9
34074949031,SL050,38.6
34084545026,SL050,29.6
34111010033,SL050,27.2
34072424027,SL050,27.7
34070909061,SL050,29
34073737063,SL050,
34110606023,SL050,29.9
34073737065,SL050,28.6
34110606024,SL050,27.1
34111010034,SL050,25
34073737062,SL050,
34084545027,SL050,30
34081313025,SL050,33.7
34081313026,SL050,30.8
34070505042,SL050,30.2
34014141020,SL050,28.1
34070505043,SL050,
34070505044,SL050,34.2
34012121015,SL050,26.7
34172626035,SL050,
34063939012,SL050,30
34070909062,SL050,
34063939013,SL050,30.8
34074747027,SL050,26.8
34074747028,SL050,
34074040036,SL050,27.2
34111010035,SL050,31.4
34070505045,SL050,
34092525061,SL050,
34025050065,SL050,
34011414013,SL050,31.8
34024444048,SL050,
34094343036,SL050,30.9
34012323017,SL050,28.3
34033333008,SL050,31.3
34033333009,SL050,34.4
34153131063,SL050, 
34074242044,SL050,
34074242045,SL050,32.5
34090808028,SL050,30
34090808029,SL050,34.6
34132828030,SL050,36.2
34073737067,SL050,30
34111010036,SL050,27.3
34074747029,SL050,
34072424028,SL050,27
34072424029,SL050,25
34073737068,SL050,30.9
34090808030,SL050,38
34063939014,SL050,28.3
34072424030,SL050,31.3
34111010037,SL050,32.9
34111010038,SL050,
34011818034,SL050,33.3
34111010039,SL050,25.2
34132828031,SL050,35.4
34091717032,SL050,33.8
34011818035,SL050,34.7
34011111012,SL050,33.8
34153131064,SL050, 
34025050066,SL050,30.8
34011818036,SL050,35.9
34012121016,SL050,34.5
34074040037,SL050,
34024444049,SL050,29.3
34090808031,SL050,31.3
34094343037,SL050,36
34172626036,SL050,32.4
34073434041,SL050,
34011818114,SL050,28.9
34024444050,SL050,30.7
34110606025,SL050,27.9
34024444051,SL050,29.1
34012121017,SL050,31.9
34143030013,SL050,30
34074242046,SL050,
34025050067,SL050,33.8
34025050068,SL050,31.3
34025050069,SL050,
34123636005,SL050,28
34022222072,SL050,35.8
34090808034,SL050,27.5
34091717033,SL050,28.6
34090808033,SL050,30.2
34090808032,SL050,38.6
34090808035,SL050,34
34110606026,SL050,28.4
34084545028,SL050,28.8
34070909064,SL050,32.9
34084545029,SL050,27.7
34011818037,SL050,30.9
34101212034,SL050,31.4
34090808037,SL050,26.6
34104646079,SL050,31.7
34100303049,SL050,34.5
34100303048,SL050,35.9
34090808038,SL050,30.1
34025050070,SL050,
34024444052,SL050,
34090808036,SL050,25.4
34091717034,SL050,37.3
34100303047,SL050,39.1
34074242048,SL050,
34073737069,SL050,29.1
34073737070,SL050,27
34040707011,SL050,37.5
34123232016,SL050,27
34073737071,SL050,
34081313027,SL050,31.8
34073737072,SL050,31.7
34073434042,SL050,29.7
34084545030,SL050,31.9
34073737073,SL050,34.7
34072424031,SL050,24.8
34111010040,SL050,26.5
34110606027,SL050,31.8
34074949032,SL050,27.5
34063939015,SL050,28
34024444053,SL050,26.7
34092525062,SL050,31.1
34084545031,SL050,31.2
34024444054,SL050,27.6
34084545032,SL050,28.6
34063939016,SL050,28.8
34024444055,SL050,
34121515016,SL050,28.3
34094343903,SL050,32.8
34132828032,SL050,31.7
34074949033,SL050,30.8
34014141021,SL050,34
34123636006,SL050,28
34012323018,SL050,29.6
34121515017,SL050,30.1
34094343038,SL050,37.1
34111010041,SL050,28.3
34024444056,SL050,30.7
34091717035,SL050,28.9
34014141022,SL050,25.7
34110606028,SL050,29.3
34040707012,SL050,32.8
34074747030,SL050,32.4
34072424032,SL050,31.3
34091717036,SL050,24.3
34091717037,SL050,36.7
34100303050,SL050,38.9
34160101017,SL050, 
34081616042,SL050,30.9
34025050071,SL050,41.1
34070909065,SL050,30
34012323019,SL050,30.7
34073737074,SL050,28.6
34111010042,SL050,
34081919059,SL050,
34084545033,SL050,35.1
34110606029,SL050,24.9
34081919060,SL050,41.8
34074747031,SL050,24.9
34012121018,SL050,28.6
34012929032,SL050,29.5
34081616043,SL050,27.4
34081616044,SL050,
34090808039,SL050,32.1
34081919061,SL050,
34091717038,SL050,26.3
34022222074,SL050,31.8
34081313028,SL050,29.3
34100303051,SL050,29.5
34073737077,SL050,27.8
34074040039,SL050,29.2
34072424033,SL050,27.4
34123636007,SL050,28
34111010043,SL050,29.2
34132828033,SL050,31.5
34012121019,SL050,31.7
34070909066,SL050,
34072424034,SL050,28.8
34063939027,SL050,26.7
34063939017,SL050,27.8
34074747032,SL050,35.9
34022222075,SL050,28.4
34104646080,SL050,33.3
34040707013,SL050,31.9
34081616901,SL050,31
34143030014,SL050,28.1
34011818038,SL050,31.1
34091717039,SL050,31.9
34172626037,SL050,39.5
34084545034,SL050,28.8
34022222076,SL050,28.9
34074747033,SL050,25.6
34081616045,SL050,33.4
34070505046,SL050,
34172626038,SL050,
34104646081,SL050,30.9
34033333010,SL050,28.3
34022222077,SL050,30.1
34053838011,SL050,34.7
34073737078,SL050,27.7
34070505047,SL050,32
34074242049,SL050,29.7
34072424036,SL050,34.4
34092525063,SL050,
34012323020,SL050,29.3
34132828034,SL050,33.8
34091717040,SL050,28.2
34090808040,SL050,31.5
34104646082,SL050,31.3
34101212036,SL050,27.9
34022222078,SL050,29.6
34123636008,SL050,29.5
34033333012,SL050,32.5
34033333011,SL050,26.7
34070909067,SL050,26.5
34011818039,SL050,31.9
34073737079,SL050,
34012929033,SL050,30.6
34012929034,SL050,35
34074747034,SL050,
34172626039,SL050,
34010404030,SL050,29.8
34094343907,SL050,27.9
34090808041,SL050,36.6
34090808042,SL050,29
34081919064,SL050,
34070909068,SL050,
34073737080,SL050,27.2
34073737081,SL050,27.9
34074040040,SL050,32.1
34091717041,SL050,31.4
34081919065,SL050,38.3
34073737082,SL050,31.2
34073737083,SL050,28.2
34024444059,SL050,29.8
34014141023,SL050,31.4
34074040041,SL050,29.7
34070505048,SL050,29.8
34010404031,SL050,35.9
34090808043,SL050,30.8
34100303052,SL050,29.8
34024444060,SL050,
34081313029,SL050,28.9
34024444061,SL050,
34081616046,SL050,28.2
34081616047,SL050,27.3
34014141901,SL050,25.3
34024444062,SL050,
34074242050,SL050,
34081616048,SL050,26.8
34111010044,SL050,30.6
34011818040,SL050,42.1
34172626040,SL050,
34081616049,SL050,29.1
34111010045,SL050,30.9
34012121020,SL050,28.6
34081616050,SL050,29.8
34081616051,SL050,27.7
34081616052,SL050,31.1
34011414014,SL050,27.7
34012929035,SL050,29.1
34123636009,SL050,30.9
34074949034,SL050,28.5
34081919066,SL050,
34024444063,SL050,
34081616053,SL050,25.8
34074949035,SL050,32.7
34094343039,SL050,36.1
34153131065,SL050, 
34094343040,SL050,26.8
34040707014,SL050,29.6
34022222079,SL050,32.8
34121515018,SL050,29.5
34022222080,SL050,32.7
34090808044,SL050,27.6
34011818042,SL050,30.5
34110606030,SL050,24.4
34073434045,SL050,
34091717042,SL050,33.7
34090808045,SL050,
34074242051,SL050,
34132828035,SL050,34.6
34074040161,SL050,
34074242052,SL050,
34081313030,SL050,31.7
34011818043,SL050,46.7
34143030015,SL050,32.6
34033333013,SL050,31.7
34070909070,SL050,
34074949036,SL050,28.1
34111010046,SL050,27.1
34073737085,SL050,32
34123232018,SL050,31.1
34123232017,SL050,31.5
34122727009,SL050,27.8
34123232019,SL050,33
34121515019,SL050,30.1
34074949037,SL050,27.8
34010404032,SL050,33.9
34081616055,SL050,29.4
34074040043,SL050,29.5
34012323021,SL050,27.3
34111010047,SL050,28.1
34011414015,SL050,28
34104646083,SL050,31.8
34153131066,SL050, 
34153131067,SL050, 
34070909071,SL050,
34070909072,SL050,32.1
34080202020,SL050,28.1
34104646084,SL050,29
34012323901,SL050,29.4
34090808046,SL050,30.7
34172626041,SL050,31.8
34081616056,SL050,26.7
34011414016,SL050,29.3
34070909073,SL050,26.3
34070909074,SL050,31.2
34070505049,SL050,26.3
34073434046,SL050,
34070909075,SL050,29.3
34084545035,SL050,34.6
34090808047,SL050,25.8
34081919067,SL050,
34025050072,SL050,30.2
34025050073,SL050,31.4
34121515901,SL050,29
34104646085,SL050,32.7
34011414017,SL050,29.7
34090808048,SL050,30.4
34084545036,SL050,33
34072424037,SL050,32
34014141024,SL050,31.8
34110606031,SL050,28.4
34121515020,SL050,28.1
34012323024,SL050,35.3
34074747035,SL050,29.2
34073737086,SL050,28.1
34084545037,SL050,28.9
34011414018,SL050,27.9
34072424038,SL050,29.2
34121515021,SL050,26.9
34084545038,SL050,32.5
34073737087,SL050,31.1
34073737088,SL050,29.3
34074040044,SL050,29.3
34111010048,SL050,30.1
34110606032,SL050,
34081616057,SL050,
34074242053,SL050,
34081616058,SL050,23.2
34074242054,SL050,
34012929036,SL050,31.8
34033333014,SL050,28.2
34070505051,SL050,32.7
34070909076,SL050,
34084545039,SL050,31.8
34104646086,SL050,
34081313031,SL050,28.4
34014141025,SL050,30.4
34073434047,SL050,29.8
34072424039,SL050,28.4
34081313032,SL050,23.9
34072424040,SL050,30.3
34143030016,SL050,34.2
34012929037,SL050,34.7
34012929038,SL050,30.9
34012121021,SL050,34.2
34123232020,SL050,28.4
34063939018,SL050,26.6
34072424041,SL050,27.8
34081919070,SL050,
34012929039,SL050,31.7
34073737089,SL050,
34172626042,SL050,38.7
34111010049,SL050,28.8
34084545040,SL050,40.8
34111010050,SL050,36.4
34081919071,SL050,35
34012929040,SL050,31.1
34074242055,SL050,25.8
34012929041,SL050,36.8
34111010051,SL050,25
34014141026,SL050,28.9
34084545041,SL050,34.9
34132828036,SL050,29.3
34104646087,SL050,29.3
34104646088,SL050,31
34081616060,SL050,30.8
34111010052,SL050,33.9
34111010053,SL050,30.6
34110606033,SL050,29.9
34081616061,SL050,34.2
34081616062,SL050,
34081616063,SL050,32.6
34081616064,SL050,31.4
34080202021,SL050,30.8
34080202022,SL050,28.5
34081616065,SL050,28.5
34111010056,SL050,30.7
34111010057,SL050,36.9
34110606034,SL050,32.4
34081919073,SL050,
34080202023,SL050,34.5
34111010054,SL050,30.4
34073737090,SL050,
34111010055,SL050,25
34070505052,SL050,
34084545042,SL050,25.9
34074949038,SL050,26.7
34074949039,SL050,31.3
34080202024,SL050,30.7
34081616066,SL050,29
34070505053,SL050,
34074747036,SL050,32.5
34111010058,SL050,30.5
34070505054,SL050,32
34022222081,SL050,25.2
34070909077,SL050,
34070909078,SL050,
34153131068,SL050, 
34024444064,SL050,
34153131069,SL050, 
34094343041,SL050,28.3
34070505055,SL050,28.3
34111010059,SL050,27.3
34073737091,SL050,27.3
34104646089,SL050,31
34074040045,SL050,35.8
34033333015,SL050,33.1
34025050074,SL050,32.1
34081919074,SL050,
34091717044,SL050,30.4
34090808049,SL050,26.6
34100303053,SL050,31.1
34111010060,SL050,32.8
34172626043,SL050,35.9
34063939019,SL050,28
34012121022,SL050,37.9
34011818044,SL050,29.6
34081616067,SL050,32.8
34153131070,SL050, 
34025050075,SL050,
34081919075,SL050,
34025050076,SL050,
34022222083,SL050,30.3
34022222084,SL050,32.2
34024444065,SL050,
34025050077,SL050,24.2
34022222082,SL050,26.7
34024444066,SL050,25.9
34022222085,SL050,25
34101212037,SL050,
34100303054,SL050,30.5
34100303075,SL050,35.9
34090808057,SL050,
34092525904,SL050,32
34040707064,SL050,30.3
34070909079,SL050,
34073737092,SL050,28.3
34073737185,SL050,29.6
34070505056,SL050,
34012323025,SL050,29.1
34011111013,SL050,31.8
34081919076,SL050,
34092525064,SL050,26
34090808052,SL050,30.6
34081313033,SL050,27.8
34090808050,SL050,29.1
34090808051,SL050,29.1
34024444070,SL050,
34090808053,SL050,30.2
34090808054,SL050,27.2
34090808055,SL050,32.5
34092525067,SL050,33.4
34090808056,SL050,37.1
34090808058,SL050,27.9
34091717046,SL050,28.9
34090808060,SL050,30.4
34090808059,SL050,29
34101212038,SL050,23.8
34090808061,SL050,26.3
34090808062,SL050,26.7
34092525068,SL050,33.5
34101212039,SL050,29.5
34092525069,SL050,25.2
34101212040,SL050,35
34104646090,SL050,28.9
34091717047,SL050,39
34090808063,SL050,27
34104646091,SL050,32.7
34024444071,SL050,28.5
34091717048,SL050,37.7
34092525070,SL050,29.6
34090808064,SL050,30
34094343042,SL050,32.8
34090808065,SL050,26.6
34090808066,SL050,28.4
34024444067,SL050,38.2
34024444068,SL050,26.6
34104646092,SL050,31.9
34022222086,SL050,31.1
34022222087,SL050,
34070909083,SL050,
34073434048,SL050,
34110606035,SL050,29.8
34014141027,SL050,32.3
34070909082,SL050,
34072424042,SL050,
34081919078,SL050,
34074242056,SL050,
34025050078,SL050,29.3
34022222088,SL050,25.1
34014141028,SL050,31.9
34014141029,SL050,33.8
34014141030,SL050,30.9
34011818045,SL050,31.6
34081616068,SL050,33.8
34073737096,SL050,28.8
34074040046,SL050,33.2
34074242058,SL050,31.2
34081616070,SL050,
34084545043,SL050,35.4
34081616072,SL050,27.7
34014141031,SL050,31.5
34012323026,SL050,26.5
34101212041,SL050,31.3
34081616071,SL050,
34022222089,SL050,28.3
34153131071,SL050, 
34081919079,SL050,
34074242057,SL050,27.5
34073737097,SL050,
34073434049,SL050,24.3
34074747037,SL050,26.2
34123232022,SL050,30.4
34123232021,SL050,27.6
34011818046,SL050,31.1
34072424043,SL050,22.6
34073434050,SL050,31.3
34074747038,SL050,34.8
34074949040,SL050,27.9
34070909084,SL050,28.2
34072424044,SL050,23.8
34070909085,SL050,31.1
34073434051,SL050,26.6
34070909088,SL050,
34073434052,SL050,29.4
34070909086,SL050,34.6
34070909090,SL050,
34033333016,SL050,29.8
34074747039,SL050,27.6
34123232023,SL050,30
34010404033,SL050,24
34074040047,SL050,
34122727010,SL050,26.1
34011414019,SL050,29.2
